公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收,年月,上市別
2115,六暉-KY,市場需求復甦及去年因肺炎疫情影響營收基期較低，本年營收較去年同期成長。,1.96,283881,26.28,229210,289447,60.31,1258355,2017360,110/07,TSE
2236,百達-KY,-,-25.18,133152,2.32,97355,99620,21.02,630711,763304,110/07,TSE
2239,英利-KY,-,-12.11,1820107,-12.75,1833385,1599534,8.17,10599392,11465706,110/07,TSE
2243,宏旭-KY,本月認列合約收入金額較去年同期大幅增加,115.3,137950,2435.06,11716,297008,76.02,437124,769426,110/07,TSE
2250,IKKA-KY,-,2.89,309991,2.74,310452,318967,16.1,1886422,2190299,110/07,TSE
4557,永新-KY,-,-6.01,163785,39.47,110368,153937,35.71,773489,1049705,110/07,TSE
4581,光隆精密-KY,-,-23.34,98293,19.6,62993,75345,17.87,482086,568262,110/07,TSE
3661,世芯-KY,本年累計營收較去年同期增加，係因委託設計專案，依合約設計完成階段，認列服務收入及產品量產增加所致。,1.87,797577,23.83,656117,812533,62.11,3822194,6196355,110/07,TSE
6415,矽力*-KY,"部份終端產品的需求持續上升,且本公司在產品佈局上更加完整, 故營收較去年同期增幅較大",6.95,1775131,64.81,1151968,1898617,55.17,7308257,11340809,110/07,TSE
6451,訊芯-KY,-,-11.21,348935,-20.61,390240,309807,2.35,2507913,2567075,110/07,TSE
6525,捷敏-KY,-,2.95,389744,18.11,339711,401247,26.34,2072885,2619046,110/07,TSE
6573,虹揚-KY,受惠二極體需求續旺，加上漲價效應，挹注營收。,0.48,184535,35.62,136718,185425,58.68,829525,1316325,110/07,TSE
5215,科嘉-KY,-,12.1,276530,-16.81,372668,310007,24.53,1792713,2232543,110/07,TSE
6591,動力-KY,-,12.76,125118,-8.86,154817,141088,37.36,795630,1092917,110/07,TSE
3673,TPK-KY,-,28.41,7097812,-25.49,12233264,9114319,-8.15,68474002,62887838,110/07,TSE
4935,茂林-KY,-,4.46,904442,-19.33,1171383,944842,16.35,5453107,6345231,110/07,TSE
5243,乙盛-KY,-,19.11,894333,13.44,939015,1065287,35.76,4803342,6521079,110/07,TSE
6456,GIS-KY,-,0.75,12900582,30.53,9957434,12998317,11.72,66542787,74342712,110/07,TSE
4977,眾達-KY,-,-13.92,230377,-36.32,311421,198306,-6.72,1785546,1665478,110/07,TSE
4912,聯德控股-KY,去年因新冠狀病毒疫情、全球經濟停滞及工廠停工外；今年客戶拉貨力道強，持續趕工出貨，導致兩期差異較大。,-13.13,600963,4.29,500548,522022,58.52,2505779,3972227,110/07,TSE
4927,泰鼎-KY,7月份自結數,30.41,1096507,12.36,1272634,1429989,19.28,6860452,8183283,110/07,TSE
4943,康控-KY,-,27.66,241524,-21.73,393942,308335,-24.25,2243729,1699495,110/07,TSE
4958,臻鼎-KY,-,13.08,10302627,14.3,10192953,11650576,26.59,54195460,68609497,110/07,TSE
6672,騰輝電子-KY,去年受疫情影響，銷售下滑，而今年市場需求延續，高單價特殊材料，尤其以車用電子以及照明散熱材料動能強勁,-8.28,749010,76.82,388483,686936,53.68,2868571,4408696,110/07,TSE
6781,AES-KY,去年同期受新冠肺炎影響,2.13,900850,134.42,392495,920123,161.95,2424657,6351480,110/07,TSE
3665,貿聯-KY,-,-4.63,2407544,13.91,2015553,2296025,26.47,12232721,15471503,110/07,TSE
5225,東科-KY,-,8.99,783039,-5.21,900452,853476,33.17,3954801,5266685,110/07,TSE
8499,鼎炫-KY,"以人民幣計,本月合併營收淨額為55,367千元,月增20.43%,年增0.89%;累計1-7月合併營收淨額約為332,131千元,年增19.24%",20.49,198868,3.26,232050,239621,21.75,1186636,1444759,110/07,TSE
2923,鼎固-KY,"主係本期新樓盤尚未交房,故使營收減少",72.27,337526,-8.56,635927,581487,-39.72,5281572,3183652,110/07,TSE
5546,永固-KY,-,4.66,430493,12.59,400164,450572,11.44,2658656,2962958,110/07,TSE
2637,慧洋-KY,主係去年因BDI指數下跌及COVID-19疫情影響而使營業收入大幅減少，今年因航運需求回溫，營收已漸回穩所致。,11.3,1504599,62.64,1029667,1674660,46.01,6547765,9560433,110/07,TSE
2723,美食-KY,-,4.12,1595193,0.74,1648692,1660979,5.89,10777249,11412594,110/07,TSE
2929,淘帝-KY,-,62.2,82534,28.83,103910,133877,8.16,1480236,1601154,110/07,TSE
2939,凱羿-KY,-,305.36,26617,-16.33,128970,107897,-41.66,1042591,608184,110/07,TSE
4807,日成-KY,我司產業進入旺季，且全渠道客戶銷況持續增長，致7月份營收較去年同期大增。,28.57,163103,94.8,107657,209716,24.48,896646,1116204,110/07,TSE
5906,台南-KY,-,164.98,30703,-35.42,125988,81358,-15.17,928959,787978,110/07,TSE
5907,大洋-KY,-,-12.27,396713,2.55,339327,348011,34.34,2304235,3095542,110/07,TSE
8429,金麗-KY,-,-38.0,44600,-27.91,38354,27648,-18.0,291416,238938,110/07,TSE
5284,jpp-KY,-,4.52,110090,26.58,90904,115074,7.32,748284,803059,110/07,TSE
5871,中租-KY,-,0.84,5986697,20.19,5022954,6037563,21.73,33264391,40495702,110/07,TSE
6641,基士德-KY,-,1.78,146197,2.56,145085,148807,14.6,887677,1017351,110/07,TSE
6671,三能-KY,-,-23.87,207818,-4.03,164851,158195,14.13,1017390,1161226,110/07,TSE
6768,志強-KY,-,-25.65,1295193,43.9,669174,962960,-1.13,8781821,8682117,110/07,TSE
8404,百和興業-KY,"109年因受疫情影響,需求受影響致本公司營收減少。伴隨許多國家疫情穩定,訂單回升，致收入增加所致。",10.23,624139,54.79,444484,688039,65.98,4210159,6988371,110/07,TSE
8411,福貞-KY,-,-4.4,713244,21.98,558930,681810,35.27,3042328,4115431,110/07,TSE
8442,威宏-KY,係去年受到疫情影響，部分訂單有延期出貨情形，今年回復正常，以及去年12月收購薩摩亞德御產生綜效所致。,1.27,493224,75.79,284144,499506,32.55,2323580,3080018,110/07,TSE
8466,美吉吉-KY,-,2.31,216472,-14.88,260212,221486,9.58,1629835,1786090,110/07,TSE
8467,波力-KY,-,67.58,104405,30.29,134279,174964,11.09,695739,772956,110/07,TSE
8480,泰昇-KY,-,-18.46,137178,-17.47,135526,111844,-7.63,1062186,981047,110/07,TSE
8482,商億-KY,-,-0.45,398646,0.88,393352,396817,36.39,1970698,2687937,110/07,TSE
8488,吉源-KY,去年因受疫情影響出貨較少，今年大陸地區疫情穩定，出貨恢復正常水準,-25.29,390295,25.4,232494,291554,58.83,1272776,2021662,110/07,TSE
9802,鈺齊-KY,-,-10.56,1303564,1.89,1144072,1165782,28.1,6293267,8061999,110/07,TSE
9105,泰金寶-DR,-,13.06,8083844,5.8,8638954,9140244,19.5,50987290,60932823,110/07,TSE
912000,晨訊科-DR,因物聯網系統及運營業務及智能製造業務已完成出售，故今年無相關業務收入。,-48.42,379788,-59.43,482772,195858,-20.49,2131720,1694819,110/07,TSE
1264,德麥,-,17.84,329871,3.34,376152,388748,16.89,2285493,2671733,110/07,OTC
1796,金穎生技,-,6.59,40042,43.29,29786,42683,37.74,201461,277500,110/07,OTC
4205,中華食,-,2.97,143198,-2.07,150592,147462,3.06,949008,978089,110/07,OTC
4207,環泰,-,7.68,348323,14.2,328433,375086,9.98,2243952,2468063,110/07,OTC
4712,南璋,本期營收與去年同期相比，主係因今年增加手工具之銷售營收所致。,908.9,696,993.76,642,7022,422.04,3261,17024,110/07,OTC
4303,信立,-,-2.13,31082,21.42,25051,30418,7.83,212350,228996,110/07,OTC
4304,勝昱,-,-24.59,38076,-16.99,34592,28712,12.83,214321,241825,110/07,OTC
4305,世坤,-,20.33,67485,-8.6,88855,81205,12.2,559742,628069,110/07,OTC
9950,萬國通,受武漢肺炎疫情影響,61.85,44826,131.49,31342,72554,-33.43,666087,443387,110/07,OTC
4401,東隆興,客戶回補庫存及疫後消費回溫,4.07,447491,71.52,271529,465741,81.03,1593477,2884750,110/07,OTC
4402,福大,-,-4.42,9545,-3.49,9453,9123,-5.45,79883,75523,110/07,OTC
4406,新昕纖,-,4.03,39151,18.12,34481,40732,25.34,212150,265910,110/07,OTC
4413,飛寶企業,-,48.23,23539,-2.76,35883,34892,28.51,273874,351956,110/07,OTC
4417,金洲,-,-9.51,221018,-30.83,289112,199978,6.45,1455971,1549972,110/07,OTC
4419,元勝,增加重要子公司營業收入,40.75,2611,20316.66,18,3675,2537.14,735,19383,110/07,OTC
4420,光明,"本年度歐美疫情稍緩,而印度及東南亞疫情升溫,致品牌訂單轉單,另因全球原物料價格上漲,致產品報價調升,使營收較去年同期成長。",-7.15,76534,95.46,36354,71059,79.39,303755,544924,110/07,OTC
4432,銘旺實,無。,112.59,67903,-37.27,230129,144359,-28.83,994276,707603,110/07,OTC
4433,興采,去年同期受疫情影響，今年營收因市場需求較去年同期成長。,-16.02,312660,70.43,154055,262557,44.4,1169771,1689175,110/07,OTC
6506,雙邦,-,-1.33,168974,35.13,123368,166713,16.04,1050346,1218909,110/07,OTC
1570,力肯,-,11.56,53086,17.82,50267,59227,17.07,319677,374251,110/07,OTC
1580,新麥,-,3.39,369923,17.76,324786,382475,40.69,1601244,2252821,110/07,OTC
1586,和勤,合併營業收入係將母子公司及各子公司間重複營收部分消除後所得數字,-15.49,241905,3.81,196919,204428,26.4,1175834,1486290,110/07,OTC
1599,宏佳騰,-,10.34,263434,38.48,209895,290680,35.29,1356184,1834842,110/07,OTC
2066,世德,-,-0.76,193580,8.05,177778,192092,23.95,1104934,1369584,110/07,OTC
2067,嘉鋼,11007及10907自結數,7.65,76314,47.02,55879,82158,39.02,399060,554801,110/07,OTC
2070,精湛,去年因疫情訂單減少，今年疫情逐漸平緩，訂單增加,60.86,36105,122.06,26155,58082,40.17,241685,338781,110/07,OTC
2230,泰茂,-,-12.51,53330,14.92,40596,46656,47.02,238962,351338,110/07,OTC
2235,謚源,-,-6.54,66025,25.17,49294,61705,12.75,333853,376443,110/07,OTC
3162,精確,營收較去年同期增加主要係汽車類產品訂單增加所致,-49.78,168835,67.97,50478,84788,88.09,393055,739321,110/07,OTC
3178,公準,-,-11.47,146728,22.48,106053,129898,1.09,792093,800805,110/07,OTC
3226,至寶電,-,-3.99,267503,18.63,216463,256804,40.69,1216072,1710928,110/07,OTC
3379,彬台,主係因本年度機台銷售收入及依照完工百分比法認列之工程收入較去年同期增加所致。,-27.88,94902,-15.29,80803,68441,85.44,245508,455292,110/07,OTC
3426,台興,客戶標案及產業需求增加,10.59,59616,52.74,43166,65934,18.38,320948,379943,110/07,OTC
3685,元創精密,本年累計營收增加，係因109/12取得對河南寶合元之控制力，本期併入該公司營收，且去年受新冠肺炎疫情影響致營收減少。,-1.6,95512,6.33,88381,93976,64.04,422335,692817,110/07,OTC
4502,健信,-,23.28,104517,-24.98,171778,128852,25.5,668872,839469,110/07,OTC
4503,金雨,受新型冠狀病毒肺炎全球流行之影響，客戶下單趨保守，致本月營收較去年同期減少。,-40.51,11044,-61.16,16917,6570,-45.51,134799,73440,110/07,OTC
4506,崇友,上列為本公司自結數,-0.14,384541,-7.37,414530,383971,-0.58,2465049,2450537,110/07,OTC
4510,高鋒,-,-2.27,214009,34.91,155009,209135,12.35,973437,1093688,110/07,OTC
4513,福裕,接單回溫，機械產業景氣復甦,15.01,129022,70.54,87015,148396,68.79,537405,907139,110/07,OTC
4523,永彰,-,-48.34,78282,-37.43,64632,40440,3.81,400299,415572,110/07,OTC
4527,方方土霖,-,-7.35,202644,26.48,148437,187745,-5.97,1382389,1299851,110/07,OTC
4528,江興鍛,-,1.51,206416,8.87,192465,209551,27.47,1182399,1507305,110/07,OTC
4530,宏易,10年1月取得子公司成英股份有限公司100%股權，併入該公司營收，致本月及其本年累計營收較去年同期成長。,9.22,7426,151.97,3219,8111,267.43,23562,86575,110/07,OTC
4533,協易機,-,16.37,292793,18.25,288126,340726,31.74,1552513,2045435,110/07,OTC
4534,慶騰,-,10.6,111158,35.16,90956,122942,35.78,575411,781295,110/07,OTC
4535,至興,去年因嚴重特殊傳染性肺炎（COVID-19)造成越南地區及外銷歐美客戶訂單減少出貨，致今年較去年同期營收成長。,1.43,240946,34.57,181609,244393,57.65,1066669,1681706,110/07,OTC
4538,大詠城,因市場需求回升,-6.27,37568,78.59,19715,35210,51.88,164981,250582,110/07,OTC
4543,萬在,-,3.86,90337,0.15,93684,93832,13.33,486748,551654,110/07,OTC
4549,桓達,-,0.42,102917,0.88,102445,103354,19.14,562744,670491,110/07,OTC
4550,長佳,-,-16.12,115302,-9.85,107288,96713,18.23,636399,752467,110/07,OTC
4558,寶緯,營收較去年同期增加，主要係因比較基期去年營收較低，以及兩期相比本期有接新訂單。,14.26,179902,62.41,126564,205562,64.58,718293,1182212,110/07,OTC
4561,健椿,本月營收較去年同期增加，主係受產業景氣回升，內外銷客戶提貨需求增加所致。,48.35,104321,75.76,88055,154770,77.29,442114,783841,110/07,OTC
4563,百德,-,-26.15,201088,23.07,120660,148503,-16.67,1195856,996421,110/07,OTC
4568,科際精密,-,-8.89,144009,-3.77,136341,131194,30.61,577928,754882,110/07,OTC
4580,捷流閥業,-,2.75,210260,3.93,207869,216056,-5.09,1422638,1350224,110/07,OTC
6122,擎邦,本公司主營業務為營建工程，收入係按完工百分比法認列，本月因中油大林案及福和D/S案認列的收入較多，致使營收較去年增加較多。,45.66,122673,98.1,90199,178688,-34.2,1320989,869170,110/07,OTC
6425,易發,因客戶擴產計劃順利執行，故使本公司接單銷貨狀況較去年增加,-40.6,142974,70.3,49866,84924,49.16,640885,955973,110/07,OTC
6603,富強鑫,大陸地區銷售增加,-26.28,427971,8.45,290887,315496,69.95,1445496,2456644,110/07,OTC
6609,瀧澤科,因市場設備需求逐漸復甦所致。,-16.42,336674,74.26,161469,281385,32.97,1219753,1621987,110/07,OTC
6829,千附精密,-,29.43,148099,,0,191696,,0,1007563,110/07,OTC
8027,鈦昇,無。,-19.79,265567,0.46,212014,213002,36.89,1093009,1496253,110/07,OTC
8083,瑞穎,-,-17.89,219655,47.39,122350,180339,48.15,951410,1409592,110/07,OTC
8107,大億金茂,"去年累積營收因受新型冠狀病毒影響客戶端停工下修訂單，導致營收比較基期低,今年累積營收因客戶訂單回升及新增車用電子買賣收入",-12.84,77623,-11.5,76451,67654,100.45,306367,614138,110/07,OTC
8255,朋程,疫情影響,-0.38,347723,84.26,187990,346394,44.18,1612321,2324793,110/07,OTC
9951,皇田,-,-13.67,430145,-6.84,398621,371334,25.96,2318307,2920313,110/07,OTC
2061,風青,因今年國際銅價上升致營業額成長。,4.47,75912,34.85,58813,79311,51.26,366392,554208,110/07,OTC
4609,唐鋒,依客戶交期出貨致使本期出貨較去年同期增加,26.42,41057,58.95,32656,51907,34.4,155970,209627,110/07,OTC
1742,台蠟,-,-80.34,110589,13.8,19102,21739,34.5,218549,293957,110/07,OTC
3430,奇鈦科,-,-30.9,145837,8.34,93002,100766,24.52,678844,845298,110/07,OTC
4702,中美實,-,-50.18,101451,-35.4,78237,50540,26.74,607606,770088,110/07,OTC
4706,大恭,-,7.88,109420,2.06,115662,118048,20.8,719255,868907,110/07,OTC
4707,磐亞,-,34.41,147831,28.84,154229,198713,19.26,792821,945580,110/07,OTC
4711,永純,去年同期因新冠肺炎疫情嚴峻，營收銳減，今年營收逐步回穩，故變動比率較大。,41.39,73004,65.35,62425,103225,78.27,409623,730267,110/07,OTC
4714,永捷,疫情趨緩訂單回流及合併子公司信立營收所致,177.37,28983,508.76,13206,80393,59.48,215703,344005,110/07,OTC
4716,大立,-,15.19,49672,-26.54,77902,57222,9.99,439937,483927,110/07,OTC
4721,美琪瑪,訂單增加及原料金屬上漲,103.86,236198,175.43,174823,481525,33.55,1454725,1942829,110/07,OTC
4741,泓瀚,-,-5.82,54460,1.25,50655,51289,20.4,286795,345327,110/07,OTC
4754,國碳科,-,-19.89,62573,16.82,42902,50121,-1.67,289265,284417,110/07,OTC
4767,誠泰科技,-,-1.9,100275,6.94,91974,98362,23.21,582618,717844,110/07,OTC
4768,晶呈科技,-,-34.53,61634,-13.12,46441,40347,20.63,288477,348015,110/07,OTC
6509,聚和,-,-18.37,448545,39.12,263170,366145,33.33,2055054,2740120,110/07,OTC
1565,精華,-,-6.19,501864,33.45,352759,470757,7.41,2904390,3119723,110/07,OTC
1593,祺驊,因運動風氣興盛，客戶訂單暢旺。,8.21,112708,55.75,78308,121965,72.55,421587,727471,110/07,OTC
1777,生泰,-,-24.78,59041,-46.36,82796,44409,-20.36,623268,496328,110/07,OTC
1781,合世,-,79.58,45776,2.27,80382,82209,23.48,396858,490079,110/07,OTC
1784,訊聯,-,-8.41,92189,10.97,76084,84434,23.22,454299,559802,110/07,OTC
1788,杏昌,-,-32.98,411285,-3.64,286038,275623,8.72,1983662,2156789,110/07,OTC
1799,易威,-,115.52,7609,40.94,11635,16399,-14.43,157262,134563,110/07,OTC
1813,寶利徠,-,-1.05,32237,-12.67,36526,31898,29.46,217432,281505,110/07,OTC
3118,進階,-,-12.3,78959,29.73,53369,69240,16.88,353855,413601,110/07,OTC
3176,基亞,-,-37.85,53985,-32.28,49546,33549,22.79,320913,394074,110/07,OTC
3205,佰研,-,-10.6,52937,3.97,45513,47321,5.73,329625,348521,110/07,OTC
3218,大學光,-,25.87,175662,10.38,200317,221122,34.01,1079105,1446167,110/07,OTC
4102,永日,-,-11.23,41477,-16.7,44205,36819,4.6,268854,281240,110/07,OTC
4105,東洋,-,9.08,310476,8.15,313131,338674,1.65,2307697,2345903,110/07,OTC
4107,邦特,-,-5.35,155946,-13.12,169894,147602,-3.16,1079507,1045329,110/07,OTC
4109,加捷生醫,-,-1.34,16558,-7.68,17695,16335,-21.52,155735,122209,110/07,OTC
4111,濟生,-,3.07,86523,15.13,77457,89180,0.63,579876,583571,110/07,OTC
4114,健喬,-,-5.28,259507,-8.8,269514,245788,2.78,1739456,1787971,110/07,OTC
4116,明基醫,-,-3.68,121444,5.12,111273,116972,6.82,735507,785732,110/07,OTC
4120,友華,-,-16.26,416093,12.71,309108,348418,-15.89,3203568,2694384,110/07,OTC
4121,優盛,-,-21.64,380138,-9.56,329364,297863,13.72,2002376,2277293,110/07,OTC
4123,晟德,本公司自109年4月起未合併豐華生物科技(股)公司營收。,-12.56,34868,-22.14,39158,30487,-29.17,452679,320596,110/07,OTC
4126,太醫,-,9.64,165467,-14.95,213327,181424,-3.27,1290943,1248707,110/07,OTC
4127,天良,受疫情影響，提升免疫產品銷量大幅增加。,-19.07,60832,54.59,31844,49230,16.57,256406,298914,110/07,OTC
4128,中天,-,-12.33,180419,36.06,116238,158157,12.26,924489,1037891,110/07,OTC
4129,聯合,-,32.02,159669,-8.51,230413,210803,15.17,1244209,1433048,110/07,OTC
4130,健亞,-,16.13,32335,-16.0,44710,37553,-20.74,304578,241386,110/07,OTC
4131,晶宇,-,-36.3,6470,-39.19,6777,4121,-4.22,50530,48393,110/07,OTC
4138,曜亞,-,22.44,49203,-17.78,73279,60246,-0.55,569097,565955,110/07,OTC
4147,中裕,.,-30.68,46496,-66.36,95830,32228,-45.78,514078,278687,110/07,OTC
4153,鈺緯,-,27.51,52738,-5.58,71231,67250,-10.54,431319,385856,110/07,OTC
4160,創源,-,-9.32,57310,19.65,43431,51967,23.75,252954,313035,110/07,OTC
4161,聿新科,-,12.29,62644,41.7,49641,70343,40.33,289991,406969,110/07,OTC
4162,智擎,-,-84.77,119995,-13.63,21152,18267,49.81,195030,292175,110/07,OTC
4163,鐿鈦,-,1.54,168515,-2.58,175667,171124,-0.65,1150375,1142877,110/07,OTC
4167,松瑞藥,-,-39.32,201258,1.27,120582,122118,21.03,951490,1151664,110/07,OTC
4168,醣聯,本年度收入為技術服務收入。,-26.58,79,-31.76,85,58,273.36,244,911,110/07,OTC
4173,久裕,-,-15.3,76065,-29.37,91217,64426,-29.49,761607,536980,110/07,OTC
4174,浩鼎,110/7為子公司潤雅服務收入,104.05,814,,0,1661,-74.96,60466,15137,110/07,OTC
4175,杏一,-,-11.99,596121,8.65,482803,524592,12.22,3302514,3706172,110/07,OTC
4183,福永生技,-,-8.39,54853,19.29,42120,50247,-11.64,292159,258138,110/07,OTC
4188,安克,國際業務拓展有成，營收明顯成長122%。,5.88,8500,121.72,4059,9000,21.37,33527,40693,110/07,OTC
4192,杏國,本月營收較去年同期減少百分比達50％以上，係因本公司109年7月認列技術服務被委託藥品開發收入新台幣89.9萬元所致。,42.34,392,-63.62,1534,558,-40.32,5274,3147,110/07,OTC
